"COU","Country","GOV","Government","TAX","Tax","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JAM","Jamaica","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","2011","2011","JMD","Jamaican Dollar","6","Millions",,,36569.4,,
"JAM","Jamaica","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","2012","2012","JMD","Jamaican Dollar","6","Millions",,,40104.5,,
"JAM","Jamaica","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","2013","2013","JMD","Jamaican Dollar","6","Millions",,,37827,,
"JAM","Jamaica","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","2014","2014","JMD","Jamaican Dollar","6","Millions",,,41347.4,,
"JAM","Jamaica","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","2015","2015","JMD","Jamaican Dollar","6","Millions",,,49283.271,,
"JAM","Jamaica","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","2016","2016","JMD","Jamaican Dollar","6","Millions",,,59327.1,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","1990","1990","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","1991","1991","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","1992","1992","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","1993","1993","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","1994","1994","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","1995","1995","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","1996","1996","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","1997","1997","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","1998","1998","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","1999","1999","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2000","2000","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2001","2001","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2002","2002","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2003","2003","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2004","2004","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2005","2005","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2006","2006","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2007","2007","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2008","2008","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2009","2009","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2010","2010","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2011","2011","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2012","2012","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2013","2013","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2014","2014","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2015","2015","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5122","5122 Profits of fiscal monopolies","TAXNAT","Tax revenue in national currency","2016","2016","JMD","Jamaican Dollar","6","Millions",,,0,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","1990","1990","JMD","Jamaican Dollar","6","Millions",,,781.669,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","1991","1991","JMD","Jamaican Dollar","6","Millions",,,1529.651,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","1992","1992","JMD","Jamaican Dollar","6","Millions",,,2631.527,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","1993","1993","JMD","Jamaican Dollar","6","Millions",,,3926.906,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","1994","1994","JMD","Jamaican Dollar","6","Millions",,,4147.418,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","1995","1995","JMD","Jamaican Dollar","6","Millions",,,5961.57,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","1996","1996","JMD","Jamaican Dollar","6","Millions",,,5977.589,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","1997","1997","JMD","Jamaican Dollar","6","Millions",,,6677.114,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","1998","1998","JMD","Jamaican Dollar","6","Millions",,,7098.294,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","1999","1999","JMD","Jamaican Dollar","6","Millions",,,7394.561,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2000","2000","JMD","Jamaican Dollar","6","Millions",,,8497.963,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2001","2001","JMD","Jamaican Dollar","6","Millions",,,8978.686,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2002","2002","JMD","Jamaican Dollar","6","Millions",,,10206.042,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2003","2003","JMD","Jamaican Dollar","6","Millions",,,12267.527,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2004","2004","JMD","Jamaican Dollar","6","Millions",,,13357,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2005","2005","JMD","Jamaican Dollar","6","Millions",,,14998.8,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2006","2006","JMD","Jamaican Dollar","6","Millions",,,16166.4,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2007","2007","JMD","Jamaican Dollar","6","Millions",,,18639.5,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2008","2008","JMD","Jamaican Dollar","6","Millions",,,20534.7,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2009","2009","JMD","Jamaican Dollar","6","Millions",,,20047.7,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2010","2010","JMD","Jamaican Dollar","6","Millions",,,19958.7,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2011","2011","JMD","Jamaican Dollar","6","Millions",,,20637.5,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2012","2012","JMD","Jamaican Dollar","6","Millions",,,22904.5,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2013","2013","JMD","Jamaican Dollar","6","Millions",,,25937.5,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2014","2014","JMD","Jamaican Dollar","6","Millions",,,26280.9,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2015","2015","JMD","Jamaican Dollar","6","Millions",,,28960.129,,
"JAM","Jamaica","NES","Total","5123","5123 Customs and import duties","TAXNAT","Tax revenue in national currency","2016","2016","JMD","Jamaican Dollar","6","Millions",,,34033.1,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","1990","1990","JMD","Jamaican Dollar","6","Millions",,,523.244,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","1991","1991","JMD","Jamaican Dollar","6","Millions",,,560.024,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","1992","1992","JMD","Jamaican Dollar","6","Millions",,,459.57,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","1993","1993","JMD","Jamaican Dollar","6","Millions",,,510.265,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","1994","1994","JMD","Jamaican Dollar","6","Millions",,,664.899,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","1995","1995","JMD","Jamaican Dollar","6","Millions",,,911.739,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","1996","1996","JMD","Jamaican Dollar","6","Millions",,,1159.614,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","1997","1997","JMD","Jamaican Dollar","6","Millions",,,1243.548,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","1998","1998","JMD","Jamaican Dollar","6","Millions",,,1857.437,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","1999","1999","JMD","Jamaican Dollar","6","Millions",,,2242.062,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","2000","2000","JMD","Jamaican Dollar","6","Millions",,,2502.906,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","2001","2001","JMD","Jamaican Dollar","6","Millions",,,2746.672,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","2002","2002","JMD","Jamaican Dollar","6","Millions",,,2386.416,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","2003","2003","JMD","Jamaican Dollar","6","Millions",,,2053.94,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","2004","2004","JMD","Jamaican Dollar","6","Millions",,,1978.1,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","2005","2005","JMD","Jamaican Dollar","6","Millions",,,2966.3,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","2006","2006","JMD","Jamaican Dollar","6","Millions",,,3128.3,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","2007","2007","JMD","Jamaican Dollar","6","Millions",,,3358.5,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","2008","2008","JMD","Jamaican Dollar","6","Millions",,,3182.6,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","2009","2009","JMD","Jamaican Dollar","6","Millions",,,3044,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","2010","2010","JMD","Jamaican Dollar","6","Millions",,,5019.7,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","2011","2011","JMD","Jamaican Dollar","6","Millions",,,6837.1,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","2012","2012","JMD","Jamaican Dollar","6","Millions",,,9264,,
"JAM","Jamaica","NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","2013","2013","JMD","Jamaican Dollar","6","Millions",,,18796.2,,
